category,urgency,distance_km,is_remote,road_type,weather,traffic_level,time_of_day,order_weight_kg,past_delay_count,vehicle_capacity_load_pct,customer_priority_flag,priority_score,eta_minutes,delayed
medicine,normal,18.11,0,paved,clear,3,morning,2.16,0,26,0,58.7,46.9,0
clothing,normal,21.76,0,paved,clear,3,morning,1.8,0,88,0,23.6,50.5,0
agricultural_supplies,normal,17.88,0,paved,clear,1,morning,2.83,0,78,0,30.2,39.0,0
electronics,emergency,1.63,1,unpaved,storm,1,morning,0.79,0,77,1,67.0,16.7,1
clothing,high,23.42,0,paved,storm,1,night,1.5,3,81,0,34.3,84.6,0
medicine,low,9.84,0,paved,clear,5,night,3.58,0,77,0,43.1,25.8,0
medicine,normal,33.39,1,mixed,clear,3,night,4.79,0,36,0,66.8,107.5,0
medicine,low,9.34,0,mixed,clear,1,evening,5.65,0,49,0,45.7,18.5,0
groceries,high,10.08,0,paved,clear,2,evening,1.49,2,52,0,33.4,17.3,0
medicine,low,4.61,1,unpaved,clear,4,morning,10.91,1,31,0,46.4,26.8,1
groceries,low,4.41,0,paved,fog,1,evening,2.36,1,57,1,15.0,12.2,0
medicine,low,5.43,0,paved,clear,3,evening,1.88,0,78,0,31.3,7.3,0
groceries,high,7.09,0,mixed,clear,1,night,3.92,2,76,0,49.6,18.8,0
groceries,high,29.69,0,paved,clear,5,afternoon,0.3,0,24,0,31.7,83.6,0
clothing,low,30.2,0,paved,rain,1,morning,3.36,1,79,0,0.0,71.8,0
groceries,high,9.55,0,paved,storm,1,evening,10.26,3,28,1,39.4,25.4,0
electronics,low,22.7,1,unpaved,clear,3,evening,3.26,0,54,0,21.9,93.0,1
groceries,normal,26.98,0,unpaved,rain,5,night,2.69,1,49,0,27.9,159.0,1
groceries,normal,3.28,0,mixed,rain,1,morning,1.63,3,64,0,22.0,13.8,0
medicine,high,16.37,0,paved,clear,2,evening,9.88,1,34,0,69.1,37.6,0
groceries,high,13.75,1,mixed,clear,5,afternoon,6.96,5,35,1,50.3,53.9,0
groceries,high,25.14,0,paved,clear,2,afternoon,4.23,1,23,0,37.4,49.9,0
documents,normal,27.4,1,paved,fog,5,evening,4.74,1,47,0,40.7,109.1,1
agricultural_supplies,high,3.58,1,unpaved,clear,3,morning,3.98,1,43,0,59.6,24.1,1
clothing,low,9.75,1,unpaved,rain,2,evening,3.28,1,83,0,22.7,47.9,0
groceries,normal,2.29,0,mixed,clear,5,evening,2.4,0,90,0,20.8,7.3,0
groceries,normal,7.36,1,unpaved,storm,3,morning,1.2,3,85,0,46.6,67.0,1
medicine,high,8.46,0,paved,clear,2,morning,10.56,3,34,0,65.0,22.4,0
medicine,normal,12.19,0,unpaved,clear,4,morning,2.24,2,54,0,59.2,52.1,0
agricultural_supplies,normal,9.08,0,mixed,clear,5,morning,0.31,1,25,1,44.1,33.7,0
groceries,emergency,11.81,0,mixed,clear,2,evening,2.48,0,31,0,56.8,34.9,0
clothing,normal,4.67,1,unpaved,rain,2,morning,2.39,1,98,0,26.5,24.6,1
groceries,high,1.95,1,unpaved,clear,1,evening,8.27,0,88,0,44.5,12.4,0
clothing,high,28.35,1,mixed,rain,5,night,5.68,0,61,1,47.1,131.4,0
groceries,normal,22.24,0,unpaved,clear,2,night,8.85,0,37,0,22.9,80.1,0
groceries,low,17.61,0,mixed,clear,5,afternoon,1.4,0,98,0,4.9,57.0,1
groceries,low,3.53,0,paved,clear,1,evening,2.39,2,63,0,7.3,5.0,0
groceries,low,20.15,0,paved,clear,2,morning,2.03,0,79,0,10.8,47.9,0
agricultural_supplies,low,2.16,1,paved,clear,4,afternoon,3.51,0,33,0,28.4,5.0,0
medicine,normal,2.55,1,paved,clear,1,afternoon,9.95,0,76,0,63.1,20.3,0
agricultural_supplies,normal,3.29,0,paved,clear,5,afternoon,0.61,2,97,0,33.7,5.0,0
groceries,normal,9.98,0,paved,clear,2,morning,6.21,0,27,0,20.2,25.2,0
electronics,low,22.63,0,paved,clear,3,afternoon,0.8,2,81,0,0.0,47.8,0
groceries,normal,5.94,1,paved,clear,5,morning,2.72,0,85,1,32.9,15.9,0
groceries,normal,33.02,0,paved,rain,1,night,2.25,0,69,0,17.2,76.8,0
medicine,emergency,1.76,0,paved,clear,1,afternoon,2.3,2,98,0,84.3,8.1,0
documents,low,22.88,0,paved,clear,4,afternoon,5.42,1,31,0,14.8,52.1,0
documents,low,4.89,0,paved,clear,5,afternoon,4.37,0,85,0,4.3,12.3,0
clothing,low,6.91,0,paved,clear,1,evening,3.07,2,99,0,2.2,11.9,0
clothing,normal,23.72,1,unpaved,clear,2,morning,0.92,2,22,0,24.5,87.0,1
agricultural_supplies,high,12.23,1,mixed,rain,5,afternoon,7.27,1,63,0,60.6,56.5,0
electronics,normal,7.34,0,paved,clear,5,morning,1.56,0,60,0,22.5,23.6,0
agricultural_supplies,normal,16.94,0,paved,clear,2,night,3.96,1,97,0,40.6,30.2,0
clothing,normal,6.66,1,unpaved,clear,2,morning,1.26,1,91,0,29.4,32.1,1
agricultural_supplies,low,2.16,0,paved,clear,2,night,10.76,2,72,0,20.8,7.6,0
clothing,emergency,47.09,0,paved,rain,4,evening,2.48,1,45,0,49.7,141.3,0
groceries,high,6.97,1,unpaved,storm,5,evening,3.28,1,58,0,51.4,66.8,1
agricultural_supplies,high,1.96,0,paved,storm,4,evening,3.3,3,86,1,56.0,10.5,1
medicine,normal,7.98,0,paved,clear,4,afternoon,6.65,4,73,0,60.3,20.8,0
documents,high,2.79,1,mixed,clear,3,morning,7.84,0,92,0,42.6,11.9,0
medicine,normal,8.24,1,paved,rain,1,afternoon,3.08,0,53,0,71.1,24.5,0
agricultural_supplies,high,3.53,0,paved,clear,1,afternoon,3.42,4,22,0,53.8,7.8,0
groceries,normal,6.94,0,paved,rain,5,night,0.5,1,40,0,18.4,31.2,0
groceries,normal,12.37,0,paved,clear,3,morning,1.21,0,73,1,30.6,28.9,0
agricultural_supplies,emergency,12.66,0,unpaved,fog,2,night,2.45,1,39,0,52.9,63.1,1
groceries,normal,4.3,1,paved,rain,5,evening,1.16,1,28,0,36.5,24.0,0
medicine,low,16.24,0,mixed,clear,1,evening,1.91,1,95,0,45.5,39.9,0
agricultural_supplies,normal,12.12,1,unpaved,clear,2,afternoon,2.81,1,48,1,49.2,41.7,1
groceries,normal,2.77,0,paved,clear,4,afternoon,3.6,0,36,0,15.0,6.1,0
agricultural_supplies,normal,13.03,1,paved,storm,2,morning,6.7,1,60,0,48.3,50.2,0
clothing,high,40.43,0,paved,storm,4,evening,2.04,0,69,0,25.7,185.1,0
groceries,high,2.98,0,mixed,clear,2,night,0.81,1,70,0,35.9,5.0,0
groceries,normal,4.31,1,mixed,fog,5,morning,5.75,0,66,0,39.6,30.5,0
medicine,normal,15.6,0,paved,clear,5,afternoon,2.21,0,97,0,55.1,38.9,0
groceries,high,3.47,1,unpaved,rain,3,evening,2.79,0,60,1,62.9,23.1,1
groceries,low,1.7,0,paved,clear,4,night,4.43,1,42,0,7.2,5.0,0
groceries,normal,3.88,1,unpaved,clear,1,afternoon,3.64,4,49,0,27.1,19.5,1
medicine,high,22.65,1,mixed,fog,2,evening,4.01,1,30,0,80.5,86.4,0
documents,low,6.84,0,paved,clear,1,night,3.92,2,99,0,9.4,18.8,0
documents,emergency,17.97,0,unpaved,rain,2,afternoon,2.53,1,89,1,56.2,81.6,1
groceries,high,17.08,0,mixed,clear,2,night,5.73,0,45,0,41.3,47.9,0
groceries,normal,3.19,0,paved,clear,3,morning,4.59,1,54,0,22.8,7.2,0
groceries,high,2.22,1,paved,storm,5,morning,8.35,0,62,1,49.9,23.5,1
groceries,high,6.06,0,paved,clear,4,night,3.85,0,65,0,37.7,9.2,0
clothing,low,11.86,1,paved,rain,3,evening,14.19,1,48,1,18.1,42.4,0
agricultural_supplies,high,14.83,0,paved,fog,3,evening,2.0,3,61,0,55.1,43.7,1
clothing,emergency,9.29,1,mixed,fog,1,night,1.29,1,38,0,57.0,43.8,1
electronics,low,15.14,0,unpaved,clear,2,evening,5.07,2,72,0,7.3,57.5,0
groceries,normal,13.73,0,paved,clear,2,morning,6.87,0,61,0,22.1,26.7,0
documents,emergency,25.0,0,mixed,clear,3,afternoon,6.24,2,87,0,62.9,75.0,0
groceries,high,6.72,0,paved,clear,4,afternoon,7.12,2,63,0,31.5,18.6,0
agricultural_supplies,normal,28.73,1,unpaved,rain,1,morning,3.03,1,57,1,53.9,118.8,0
groceries,low,10.72,0,paved,fog,1,night,3.2,1,69,0,4.1,22.2,0
groceries,low,6.78,0,paved,clear,1,evening,1.5,3,87,1,17.7,13.6,0
groceries,high,22.31,0,paved,rain,3,night,1.72,0,36,0,48.2,56.7,0
clothing,normal,16.05,1,paved,rain,2,morning,4.74,1,71,0,28.1,45.8,0
electronics,normal,5.44,1,paved,clear,3,afternoon,4.7,0,97,0,27.0,20.3,0
documents,normal,17.16,0,paved,rain,2,night,1.88,0,97,0,22.3,45.3,0
medicine,emergency,11.32,0,paved,clear,5,night,7.9,5,52,0,86.3,37.0,0
documents,low,6.25,1,unpaved,clear,2,morning,3.16,1,47,0,29.3,36.8,0
documents,normal,23.04,0,mixed,clear,3,morning,4.74,2,27,0,28.6,71.5,0
documents,normal,9.33,0,mixed,clear,3,evening,7.05,0,76,0,22.1,30.5,0
clothing,normal,14.76,1,mixed,rain,1,evening,3.46,0,56,1,45.9,52.8,0
groceries,low,2.75,1,mixed,rain,5,morning,3.93,4,59,0,30.5,16.7,0
medicine,low,15.77,1,unpaved,clear,3,afternoon,3.71,0,91,0,50.2,63.8,0
electronics,normal,3.13,0,paved,fog,4,afternoon,4.51,2,40,0,24.6,9.4,1
medicine,normal,13.79,0,paved,clear,4,night,6.97,1,90,0,57.8,30.0,0
agricultural_supplies,high,18.43,1,unpaved,rain,5,evening,3.98,2,90,1,72.2,110.5,1
groceries,normal,24.81,1,mixed,rain,5,evening,2.61,2,40,0,33.4,112.9,0
agricultural_supplies,emergency,3.6,0,paved,clear,1,evening,2.43,0,87,0,64.1,12.8,0
medicine,low,26.81,0,paved,clear,2,morning,4.05,1,90,0,38.0,57.3,0
agricultural_supplies,normal,12.26,0,paved,clear,3,afternoon,7.89,1,36,1,44.6,33.9,0
agricultural_supplies,emergency,5.01,0,unpaved,clear,3,morning,5.4,2,58,0,71.0,24.8,1
medicine,normal,3.87,0,paved,rain,2,night,8.39,0,69,0,50.9,7.2,0
groceries,normal,16.33,1,paved,rain,3,evening,3.92,0,94,0,37.5,51.8,0
clothing,low,16.04,0,paved,clear,3,evening,0.91,1,98,0,0.0,35.8,0
groceries,low,17.51,1,unpaved,clear,2,afternoon,3.79,2,47,0,11.7,72.4,1
electronics,normal,7.4,0,paved,clear,5,evening,2.42,1,99,0,15.1,20.2,0
clothing,normal,32.44,1,unpaved,clear,5,afternoon,2.0,1,92,0,30.2,157.5,1
groceries,high,5.12,0,mixed,rain,2,morning,2.5,1,82,0,33.9,22.1,0
clothing,normal,2.56,0,paved,clear,1,afternoon,2.23,3,64,0,18.2,5.0,0
agricultural_supplies,high,17.65,0,paved,clear,5,morning,1.22,5,20,0,58.3,46.4,0
medicine,low,27.06,0,paved,rain,1,evening,9.35,1,29,0,42.1,59.0,0
clothing,emergency,12.14,0,mixed,rain,2,night,2.77,0,27,1,60.5,45.3,0
agricultural_supplies,normal,3.01,0,paved,clear,1,evening,0.77,1,27,0,29.8,9.4,0
electronics,low,30.87,1,paved,clear,2,morning,5.67,0,43,0,20.7,70.2,0
electronics,normal,8.97,0,paved,rain,3,night,4.18,2,58,0,11.3,27.2,0
groceries,normal,4.62,0,unpaved,clear,4,evening,0.83,1,50,0,27.3,19.5,1
groceries,low,12.24,0,paved,rain,3,evening,2.43,2,86,0,0.0,38.8,0
clothing,normal,7.92,0,paved,clear,3,morning,2.14,3,23,0,18.5,17.7,0
agricultural_supplies,low,2.93,0,paved,clear,4,evening,12.52,1,38,0,8.1,7.0,0
medicine,high,25.19,1,unpaved,clear,1,evening,2.88,0,73,0,71.2,88.7,0
groceries,normal,16.51,1,mixed,clear,2,afternoon,4.97,0,24,0,28.1,45.3,0
electronics,normal,17.02,1,paved,clear,3,afternoon,6.73,3,72,0,34.0,43.3,0
clothing,low,20.74,0,paved,clear,1,afternoon,1.62,1,78,0,1.6,42.9,0
groceries,normal,33.09,0,paved,rain,4,night,4.05,2,69,0,19.0,106.1,0
groceries,normal,8.33,1,unpaved,rain,5,afternoon,3.17,2,55,1,42.7,51.6,1
groceries,low,13.44,0,mixed,clear,2,evening,3.15,3,39,1,11.0,35.3,0
electronics,emergency,7.34,0,paved,clear,1,evening,7.22,1,37,1,58.9,9.7,0
agricultural_supplies,normal,23.92,0,paved,clear,3,morning,7.21,2,83,0,31.6,47.2,0
electronics,normal,13.87,1,mixed,clear,3,night,2.47,0,70,0,33.7,49.3,0
medicine,high,4.71,1,mixed,clear,1,afternoon,1.09,4,25,0,77.1,24.1,0
medicine,high,4.55,0,unpaved,clear,5,morning,4.06,0,84,0,68.5,24.0,0
medicine,emergency,10.54,0,paved,rain,1,night,3.33,3,26,0,87.1,19.8,0
clothing,high,24.79,0,paved,clear,4,night,3.38,1,34,0,35.1,66.6,0
documents,normal,19.54,1,unpaved,clear,5,morning,3.09,2,90,0,34.6,100.3,1
medicine,high,2.05,0,unpaved,clear,3,afternoon,2.17,2,73,1,80.2,13.8,1
documents,high,12.05,0,paved,storm,4,morning,0.38,3,66,0,42.3,56.0,1
groceries,high,2.28,0,paved,clear,3,afternoon,2.34,0,32,0,39.7,5.5,0
groceries,normal,1.61,1,mixed,clear,4,morning,4.42,0,99,1,37.8,11.7,0
medicine,low,44.12,1,mixed,clear,2,evening,1.41,0,69,1,60.1,124.3,0
electronics,low,27.35,0,paved,clear,1,afternoon,7.96,2,89,0,15.4,49.7,0
medicine,normal,28.88,1,unpaved,clear,2,evening,3.45,1,86,0,61.7,111.2,1
agricultural_supplies,high,39.34,0,mixed,clear,5,morning,4.38,0,66,0,55.7,142.1,0
groceries,high,1.15,0,paved,clear,1,evening,1.98,4,76,0,38.2,6.4,0
documents,low,13.88,0,paved,rain,4,afternoon,9.15,0,95,0,11.6,44.2,0
electronics,low,12.91,0,paved,rain,4,afternoon,0.97,2,26,0,4.9,50.1,0
groceries,high,14.08,0,paved,rain,1,evening,8.99,5,55,0,43.2,32.5,0
medicine,normal,15.79,0,mixed,rain,3,evening,2.62,3,95,0,53.2,60.7,0
documents,normal,36.22,1,paved,storm,1,evening,8.2,0,67,1,44.0,128.9,0
agricultural_supplies,low,6.51,1,paved,clear,2,evening,4.97,1,70,0,28.4,23.2,0
groceries,normal,3.17,0,mixed,clear,3,morning,2.77,0,53,0,20.5,8.3,0
electronics,normal,2.11,0,paved,clear,4,morning,3.38,2,51,0,23.4,5.0,0
agricultural_supplies,low,5.01,1,mixed,clear,2,night,3.44,3,78,0,27.4,24.4,0
electronics,high,5.6,1,mixed,rain,3,evening,2.31,1,84,0,49.9,21.4,0
clothing,low,12.76,1,mixed,clear,5,morning,2.14,1,79,0,11.2,44.3,0
agricultural_supplies,high,1.76,0,paved,clear,2,afternoon,6.08,1,37,1,52.9,5.0,0
agricultural_supplies,normal,6.22,1,unpaved,fog,1,afternoon,1.77,3,33,0,39.3,34.7,1
medicine,normal,15.89,0,paved,clear,2,night,1.1,1,56,0,58.7,35.6,0
clothing,emergency,20.1,0,paved,clear,2,afternoon,0.33,1,30,0,55.5,50.4,0
groceries,high,7.04,1,mixed,rain,5,evening,1.75,2,49,1,46.2,29.6,0
clothing,emergency,7.12,1,mixed,clear,5,evening,1.26,1,35,0,58.0,24.4,0
medicine,normal,27.89,0,paved,fog,5,evening,6.84,0,26,0,52.2,103.8,1
electronics,normal,7.66,0,paved,clear,2,evening,5.22,4,98,0,22.9,14.5,0
medicine,low,4.64,1,mixed,fog,3,afternoon,0.24,0,22,1,57.0,24.2,0
groceries,normal,7.95,0,paved,clear,2,night,2.43,0,30,0,27.7,22.6,0
electronics,low,5.35,1,mixed,rain,5,morning,5.01,1,94,0,16.3,36.6,0
groceries,low,4.91,0,mixed,clear,5,afternoon,5.17,0,52,0,13.2,13.7,0
groceries,high,9.22,1,mixed,clear,2,evening,1.38,1,51,1,56.6,26.1,0
groceries,low,6.28,0,paved,storm,4,night,1.21,0,98,0,6.5,25.2,1
electronics,normal,11.26,0,paved,storm,2,evening,2.62,1,45,0,21.8,39.3,1
medicine,normal,28.04,0,mixed,storm,3,evening,3.36,2,94,0,55.4,150.0,1
groceries,low,8.9,1,mixed,clear,1,evening,3.61,0,57,0,11.5,21.8,0
groceries,normal,4.67,0,mixed,clear,2,afternoon,1.69,0,44,1,33.8,23.8,0
clothing,normal,2.66,0,unpaved,clear,2,night,2.76,1,27,0,19.3,5.0,0
groceries,low,11.43,0,paved,clear,2,morning,5.0,3,80,0,1.1,30.9,0
clothing,normal,7.75,1,paved,clear,5,morning,2.52,2,98,1,38.4,30.2,0
agricultural_supplies,low,12.64,0,paved,clear,3,morning,0.53,3,86,0,13.8,22.1,0
medicine,normal,21.95,0,paved,storm,3,afternoon,7.73,2,35,0,58.3,86.7,0
groceries,normal,39.24,0,paved,fog,3,evening,3.11,5,64,0,22.7,122.1,1
groceries,emergency,4.21,0,paved,rain,1,morning,1.27,1,82,0,41.1,8.1,0
medicine,normal,40.5,1,unpaved,rain,2,afternoon,4.75,1,45,0,67.0,182.4,1
electronics,normal,1.67,1,mixed,clear,3,afternoon,4.11,1,20,0,29.0,9.2,0
agricultural_supplies,emergency,2.11,1,mixed,rain,5,afternoon,8.24,1,92,0,75.4,18.2,1
agricultural_supplies,high,6.03,0,paved,clear,1,evening,4.39,2,65,0,47.8,10.3,0
documents,high,9.6,0,paved,clear,1,evening,1.94,1,60,0,43.2,16.3,0
clothing,high,20.37,0,paved,rain,4,morning,3.83,2,93,0,38.6,64.0,0
documents,low,8.36,0,unpaved,clear,3,evening,8.79,2,25,0,2.1,28.1,0
medicine,low,42.68,1,unpaved,storm,1,night,4.66,0,27,1,60.3,262.0,1
clothing,normal,8.55,1,unpaved,clear,4,evening,4.78,3,30,0,39.2,43.9,1
groceries,high,24.7,0,paved,fog,3,night,3.42,0,30,0,35.6,81.1,0
agricultural_supplies,normal,15.68,0,paved,storm,3,afternoon,3.06,0,96,0,34.4,61.0,1
groceries,high,15.91,1,unpaved,fog,2,night,4.65,0,89,0,43.6,82.0,1
medicine,low,1.24,0,paved,rain,5,morning,0.9,1,60,0,33.6,5.0,0
agricultural_supplies,normal,24.44,0,paved,clear,5,afternoon,2.61,0,36,0,27.2,65.7,0
clothing,normal,19.82,0,paved,clear,1,night,0.76,0,36,0,22.5,39.7,0
medicine,normal,2.22,1,unpaved,fog,1,evening,6.68,2,63,1,73.4,13.6,1
clothing,emergency,24.12,0,mixed,clear,4,morning,4.81,1,85,0,49.4,78.6,0
documents,normal,12.55,1,mixed,fog,4,night,1.63,0,31,0,35.5,62.8,0
documents,emergency,2.32,0,paved,storm,2,afternoon,9.66,0,38,0,64.9,10.6,0
agricultural_supplies,low,10.68,1,mixed,clear,3,afternoon,2.17,1,70,0,33.9,36.8,0
groceries,normal,7.66,1,paved,clear,4,afternoon,2.41,0,76,0,22.4,29.3,0
electronics,normal,1.96,1,unpaved,clear,5,night,1.14,2,98,0,34.3,15.8,1
groceries,high,4.82,1,mixed,clear,4,evening,4.5,1,33,0,51.0,20.0,0
groceries,normal,54.17,1,paved,clear,1,evening,2.8,0,82,0,30.9,114.2,0
groceries,low,8.99,1,unpaved,clear,4,evening,1.02,2,95,0,12.5,38.0,1
groceries,emergency,6.05,1,paved,clear,2,morning,3.5,2,36,0,64.2,20.1,0
clothing,low,13.36,0,paved,rain,3,evening,1.95,2,61,0,1.2,46.6,0
agricultural_supplies,high,9.51,1,mixed,storm,4,afternoon,5.4,1,99,0,65.4,66.9,1
agricultural_supplies,low,11.93,0,unpaved,clear,3,morning,5.68,0,77,0,16.6,48.7,1
documents,low,22.48,1,paved,rain,2,night,1.37,1,28,0,26.0,67.2,0
documents,high,6.46,0,unpaved,clear,2,morning,2.14,3,74,1,36.8,20.8,1
medicine,high,1.22,0,mixed,clear,1,evening,1.96,0,93,0,59.9,5.0,0
medicine,normal,3.69,1,mixed,rain,2,evening,4.13,0,62,0,71.5,14.3,0
agricultural_supplies,low,10.87,0,mixed,clear,1,afternoon,0.83,1,79,1,27.8,29.3,0
groceries,normal,24.32,1,mixed,clear,2,morning,1.93,2,88,0,26.7,71.9,0
groceries,normal,6.41,0,paved,clear,2,afternoon,1.75,0,97,0,25.7,17.7,0
agricultural_supplies,low,6.13,0,paved,clear,1,night,7.92,1,61,0,9.2,15.5,0
medicine,high,28.17,0,mixed,storm,3,morning,3.68,0,97,0,73.2,149.2,0
groceries,emergency,8.56,1,mixed,rain,1,afternoon,6.68,1,72,0,61.6,27.4,0
medicine,normal,12.34,0,paved,clear,4,morning,2.47,2,32,0,58.3,26.2,0
agricultural_supplies,emergency,3.69,0,paved,clear,5,night,6.41,4,28,0,67.2,13.2,0
electronics,low,5.15,0,paved,clear,2,night,1.92,1,98,0,5.4,10.1,0
medicine,high,1.99,0,mixed,clear,5,morning,11.3,0,64,0,71.8,6.0,0
electronics,normal,14.01,0,paved,clear,3,morning,4.1,1,90,0,20.7,35.2,0
groceries,normal,11.76,0,paved,rain,1,morning,10.51,0,54,0,32.5,29.5,0
medicine,normal,15.4,1,paved,clear,4,afternoon,7.09,0,72,0,67.1,42.4,0
agricultural_supplies,low,3.5,1,mixed,rain,3,morning,1.52,1,60,1,39.6,18.3,0
groceries,low,22.83,1,mixed,clear,4,evening,4.41,0,93,0,18.8,78.4,0
electronics,low,38.15,0,paved,clear,5,night,4.06,0,67,0,7.3,101.0,0
groceries,low,6.05,0,paved,fog,2,evening,2.62,3,46,0,6.7,14.4,0
agricultural_supplies,normal,36.48,1,unpaved,clear,1,night,2.94,2,74,0,44.1,115.8,0
documents,low,3.36,0,paved,fog,4,afternoon,3.62,1,48,0,12.3,11.4,0
documents,normal,3.53,0,paved,clear,5,evening,1.49,3,61,0,31.1,5.0,0
electronics,low,20.49,1,mixed,clear,1,night,2.77,2,57,0,17.3,61.6,0
medicine,high,12.47,0,mixed,storm,5,morning,1.74,1,71,0,70.9,88.1,1
groceries,normal,6.07,0,mixed,clear,2,morning,5.92,0,63,0,21.8,18.9,0
agricultural_supplies,normal,3.56,1,paved,clear,5,night,8.59,1,93,0,35.4,10.9,0
groceries,low,1.02,0,mixed,rain,4,afternoon,0.79,1,85,0,8.8,5.0,0
groceries,emergency,26.05,0,paved,clear,2,evening,3.19,2,22,0,57.8,49.1,0
electronics,high,14.85,1,paved,fog,4,evening,2.33,1,88,0,45.0,52.5,1
groceries,normal,10.1,0,paved,rain,4,evening,3.6,2,89,0,28.1,34.2,0
groceries,low,20.28,0,paved,storm,4,night,6.06,2,77,0,1.7,89.1,0
medicine,low,26.45,1,unpaved,clear,4,afternoon,1.59,0,92,0,44.8,119.6,1
electronics,high,3.16,0,mixed,clear,4,evening,4.14,0,35,1,36.9,5.0,0
clothing,normal,39.64,1,mixed,clear,2,evening,2.45,1,44,0,31.3,106.9,0
agricultural_supplies,low,40.05,0,paved,clear,3,morning,2.44,4,95,0,14.7,92.9,0
electronics,normal,12.78,0,paved,clear,2,morning,0.39,2,56,0,26.4,28.2,0
groceries,normal,2.26,0,paved,clear,4,morning,1.02,1,46,0,25.4,10.2,0
agricultural_supplies,low,3.82,0,paved,clear,2,morning,13.97,4,81,1,20.7,7.4,0
medicine,high,6.83,0,paved,rain,2,morning,3.3,1,67,0,66.5,17.5,0
medicine,normal,9.18,0,mixed,rain,4,morning,0.94,0,28,1,63.6,44.4,0
medicine,normal,22.15,0,paved,rain,1,night,5.38,0,51,0,53.9,54.6,0
groceries,low,16.65,0,paved,clear,1,afternoon,2.57,0,86,0,6.9,35.0,0
medicine,high,1.8,0,paved,clear,1,morning,2.86,0,96,0,69.1,5.0,0
agricultural_supplies,normal,2.47,0,paved,clear,4,morning,11.83,2,74,0,32.3,5.0,0
groceries,low,12.66,0,unpaved,storm,1,morning,4.77,1,70,1,27.3,69.2,1
clothing,high,3.83,0,paved,rain,1,afternoon,1.16,2,94,0,31.7,5.0,0
documents,normal,6.42,0,unpaved,clear,5,night,2.51,2,39,0,23.3,30.1,0
medicine,normal,20.1,1,unpaved,clear,1,evening,2.16,0,76,0,65.2,73.4,1
agricultural_supplies,normal,21.88,1,mixed,clear,5,night,1.22,1,72,0,40.3,82.2,0
groceries,high,1.74,0,paved,clear,1,morning,4.94,1,26,0,36.5,5.0,0
medicine,high,34.14,0,paved,rain,2,afternoon,3.98,1,41,1,77.8,94.2,0
groceries,emergency,27.05,1,mixed,clear,2,night,2.97,3,85,1,73.8,83.0,0
agricultural_supplies,normal,10.41,0,paved,clear,1,morning,3.56,3,85,0,27.0,11.5,0
agricultural_supplies,emergency,15.29,0,paved,rain,3,evening,7.6,2,27,1,68.3,42.3,0
clothing,normal,4.69,1,unpaved,fog,2,night,0.11,0,60,0,29.7,29.4,1
electronics,normal,1.4,1,paved,clear,4,afternoon,3.71,0,43,0,26.8,5.0,0
groceries,high,1.59,1,paved,clear,5,evening,3.48,0,80,0,49.3,15.0,0
groceries,normal,8.37,0,paved,clear,2,evening,4.14,3,53,0,21.5,22.2,0
documents,normal,1.07,0,paved,clear,2,afternoon,5.22,2,39,0,32.2,5.8,0
clothing,emergency,11.6,0,unpaved,clear,3,morning,3.25,2,45,1,52.0,45.8,1
groceries,emergency,8.83,1,unpaved,rain,2,afternoon,0.71,1,60,1,75.5,46.9,1
groceries,low,10.46,1,unpaved,rain,3,evening,10.12,1,48,0,22.6,59.6,1
clothing,high,10.13,1,mixed,clear,3,evening,2.24,0,83,1,48.0,36.9,0
groceries,high,9.67,1,unpaved,clear,2,afternoon,1.55,2,64,0,47.3,42.1,0
medicine,emergency,8.65,1,paved,clear,3,afternoon,4.05,1,31,0,92.6,16.2,0
groceries,normal,10.8,0,mixed,rain,2,evening,0.8,1,57,0,16.6,28.1,0
groceries,high,21.07,1,mixed,clear,5,afternoon,4.68,2,93,0,45.5,75.2,0
electronics,normal,6.73,0,unpaved,clear,2,night,12.02,0,45,0,14.0,26.7,0
groceries,emergency,19.28,0,mixed,clear,2,morning,1.25,1,37,0,42.4,56.6,0
medicine,emergency,7.28,0,paved,rain,5,afternoon,0.06,0,99,0,80.5,20.7,0
groceries,low,24.67,0,mixed,clear,1,night,1.21,0,25,0,9.0,63.3,0
groceries,normal,10.67,0,paved,rain,4,night,3.04,0,83,0,21.5,33.0,0
electronics,normal,16.45,0,paved,rain,3,evening,9.07,0,74,0,19.8,51.8,0
medicine,normal,1.49,0,paved,clear,5,afternoon,5.21,0,71,0,51.0,5.2,0
groceries,high,9.77,0,paved,clear,2,afternoon,1.01,1,53,0,36.3,18.0,0
documents,emergency,5.86,1,unpaved,clear,4,evening,3.06,0,44,0,54.5,32.8,1
agricultural_supplies,high,29.02,1,paved,clear,2,evening,1.57,2,35,0,66.0,60.8,0
groceries,low,21.74,0,paved,fog,1,evening,3.3,2,99,0,10.1,52.0,1
documents,low,8.25,0,paved,fog,1,night,12.82,1,70,0,4.8,30.1,0
groceries,low,7.47,0,paved,rain,4,night,3.36,0,29,0,5.9,24.7,0
groceries,emergency,1.06,1,unpaved,rain,5,afternoon,3.96,4,47,0,62.0,11.7,1
groceries,normal,4.63,1,mixed,rain,2,morning,1.29,2,25,1,37.1,19.1,0
groceries,low,3.87,0,paved,rain,2,afternoon,1.56,4,56,0,9.2,9.6,0
agricultural_supplies,low,6.07,1,mixed,clear,2,morning,0.98,3,85,0,26.2,27.5,0
medicine,normal,17.86,1,unpaved,fog,5,night,8.37,0,95,0,58.6,123.7,1
